Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Product Ecomerce,Edge Chromium 117,,,2023-10-04 19:30:21,2023-10-04 19:42:30,12m - 8.829s,ERROR
,,,,,,,
Test Cases/Product Ecommerce/TC-PE-001,Edge Chromium 117,user ingin melihat product pada toko,,2023-10-04 19:30:21,2023-10-04 19:30:38,17.098s,PASSED
"callTestCase(findTestCase(""Login Ecommerce/TC-Login Ecomerce-001""), [:], STOP_ON_FAILURE)",Edge Chromium 117,,,2023-10-04 19:30:22,2023-10-04 19:30:36,13.931s,PASSED
"mouseOver(findTestObject(""Product Ecommerce/Button Menu toko""))",Edge Chromium 117,,,2023-10-04 19:30:36,2023-10-04 19:30:37,0.689s,PASSED
"click(findTestObject(""Product Ecommerce/Button Daftar Produk""))",Edge Chromium 117,,,2023-10-04 19:30:37,2023-10-04 19:30:38,1.139s,PASSED
"verifyElementPresent(findTestObject(""Product Ecommerce/Verifikasi Halaman Product Anda""), 0)",Edge Chromium 117,,,2023-10-04 19:30:38,2023-10-04 19:30:38,0.733s,PASSED
,,,,,,,
Test Cases/Product Ecommerce/TC-PE-002,Edge Chromium 117,user Menambahkan Produk dengan data valid,,2023-10-04 19:30:38,2023-10-04 19:31:48,1m - 9.094s,FAILED
"callTestCase(findTestCase(""Product Ecommerce/TC-PE-001""), [:], STOP_ON_FAILURE)",Edge Chromium 117,,,2023-10-04 19:30:39,2023-10-04 19:30:54,14.773s,PASSED
"click(findTestObject(""Product Ecommerce/Tambahkan Produk""))",Edge Chromium 117,,,2023-10-04 19:30:54,2023-10-04 19:30:55,1.263s,PASSED
"verifyElementPresent(findTestObject(""Product Ecommerce/Tambahkan Product/Verifikasi Halaman Tambahkan Product""), 0)",Edge Chromium 117,,,2023-10-04 19:30:55,2023-10-04 19:30:56,0.598s,PASSED
"selectOptionByValue(findTestObject(""Product Ecommerce/Tambahkan Product/Pilih Katagori Produk""), ""6"", false)",Edge Chromium 117,,,2023-10-04 19:30:56,2023-10-04 19:30:57,0.882s,PASSED
"selectOptionByValue(findTestObject(""Product Ecommerce/Tambahkan Product/Pilih Sub Katagori Produk""), ""15"", false)",Edge Chromium 117,,,2023-10-04 19:30:57,2023-10-04 19:30:57,0.829s,PASSED
"setText(findTestObject(""Product Ecommerce/Tambahkan Product/Input Nama Produk""), ""Baju Koko Kids 0 - 9 tahun"")",Edge Chromium 117,,,2023-10-04 19:30:57,2023-10-04 19:30:58,0.817s,PASSED
"setText(findTestObject(""Product Ecommerce/Tambahkan Product/Input Satuan""), ""Pcs"")",Edge Chromium 117,,,2023-10-04 19:30:58,2023-10-04 19:30:59,0.772s,PASSED
"setText(findTestObject(""Product Ecommerce/Tambahkan Product/Input Berat""), ""100"")",Edge Chromium 117,,,2023-10-04 19:30:59,2023-10-04 19:31:00,0.801s,PASSED
"setText(findTestObject(""Product Ecommerce/Tambahkan Product/Input Harga Modal""), ""10000"")",Edge Chromium 117,,,2023-10-04 19:31:00,2023-10-04 19:31:01,0.766s,PASSED
"setText(findTestObject(""Product Ecommerce/Tambahkan Product/Input Harga Jual""), ""12000"")",Edge Chromium 117,,,2023-10-04 19:31:01,2023-10-04 19:31:01,0.787s,PASSED
"setText(findTestObject(""Product Ecommerce/Tambahkan Product/Input Diskon""), ""1000"")",Edge Chromium 117,,,2023-10-04 19:31:01,2023-10-04 19:31:02,0.750s,PASSED
"setText(findTestObject(""Product Ecommerce/Tambahkan Product/Input Stok Awal""), ""20"")",Edge Chromium 117,,,2023-10-04 19:31:02,2023-10-04 19:31:03,0.748s,PASSED
"setText(findTestObject(""Product Ecommerce/Tambahkan Product/Input Minimum Order""), ""1"")",Edge Chromium 117,,,2023-10-04 19:31:03,2023-10-04 19:31:04,0.980s,PASSED
"setText(findTestObject(""Product Ecommerce/Tambahkan Product/Input Cuplikan""), ""Stylish dan Nyaman! Baju Koko Kids kami cocok untuk usia 0 - 9 tahun. Terbuat dari bahan berkualitas tinggi yang lembut di kulit anak-anak, baju ini sempurna untuk berbagai acara, termasuk lebaran."")",Edge Chromium 117,,,2023-10-04 19:31:04,2023-10-04 19:31:05,0.902s,PASSED
"check(findTestObject(""Product Ecommerce/Tambahkan Product/Input Merek Pria""))",Edge Chromium 117,,,2023-10-04 19:31:05,2023-10-04 19:31:05,0.455s,PASSED
"setText(findTestObject(""Product Ecommerce/Tambahkan Product/Input Keterangan""), ""Desain Modern: Tampil modis dengan desain terkini yang cocok untuk anak-anak. Kenyamanan Sepanjang Hari: Bahan lembut dan nyaman sehingga anak-anak tetap bahagia sepanjang hari. Beragam Warna: Pilihan warna yang cerah dan menarik. Ukuran Sesuai: Tersedia dalam berbagai ukuran, mulai dari 0 hingga 9 tahun. Dapatkan tampilan yang trendi untuk si kecil dengan Baju Koko Kids kami. Pesan sekarang dan buat momen lebaran mereka lebih istimewa!"")",Edge Chromium 117,,,2023-10-04 19:31:05,2023-10-04 19:31:08,2.714s,PASSED
"setText(findTestObject(""Product Ecommerce/Tambahkan Product/Input Variasi 1 Nama Variasi""), ""Warna"")",Edge Chromium 117,,,2023-10-04 19:31:08,2023-10-04 19:31:09,0.900s,PASSED
"setText(findTestObject(""Product Ecommerce/Tambahkan Product/Input Variasi 1 Kolom 1""), ""Merah"")",Edge Chromium 117,,,2023-10-04 19:31:09,2023-10-04 19:31:10,0.987s,PASSED
"setText(findTestObject(""Product Ecommerce/Tambahkan Product/Input Variasi 1 Kolom 2""), ""Biru"")",Edge Chromium 117,,,2023-10-04 19:31:10,2023-10-04 19:31:10,0.754s,PASSED
"uploadFile(findTestObject(""Product Ecommerce/Tambahkan Product/Input File""), ""E:\Pelatihan\Xsis Academy\Baju koko kids.jpg"")",Edge Chromium 117,,,2023-10-04 19:31:10,2023-10-04 19:31:11,0.401s,PASSED
"click(findTestObject(""Product Ecommerce/Tambahkan Product/Button Tambahkan""))",Edge Chromium 117,,,2023-10-04 19:31:11,2023-10-04 19:31:15,3.757s,PASSED
"verifyElementPresent(findTestObject(""Product Ecommerce/Verifikasi Halaman Product Anda""), 0)",Edge Chromium 117,,,2023-10-04 19:31:15,2023-10-04 19:31:48,32.881s,FAILED
,,,,,,,
Test Cases/Product Ecommerce/TC-PE-003,Edge Chromium 117,user ingin melakukan update produk,,2023-10-04 19:31:48,2023-10-04 19:32:06,18.169s,PASSED
"callTestCase(findTestCase(""Product Ecommerce/TC-PE-001""), [:], STOP_ON_FAILURE)",Edge Chromium 117,,,2023-10-04 19:31:48,2023-10-04 19:32:00,12.209s,PASSED
"mouseOver(findTestObject(""Product Ecommerce/Image Gambar produk 1""))",Edge Chromium 117,,,2023-10-04 19:32:00,2023-10-04 19:32:01,0.513s,PASSED
"verifyElementPresent(findTestObject(""Product Ecommerce/Tambahkan Produk""), 0)",Edge Chromium 117,,,2023-10-04 19:32:01,2023-10-04 19:32:01,0.359s,PASSED
"click(findTestObject(""Product Ecommerce/Tambahkan Product/Edit Data""))",Edge Chromium 117,,,2023-10-04 19:32:01,2023-10-04 19:32:02,1.161s,PASSED
"setText(findTestObject(""Product Ecommerce/Tambahkan Product/Input Harga Jual""), hargaBaru)",Edge Chromium 117,,,2023-10-04 19:32:02,2023-10-04 19:32:03,1.018s,PASSED
"click(findTestObject(""Product Ecommerce/Tambahkan Product/Button Update Data""))",Edge Chromium 117,,,2023-10-04 19:32:03,2023-10-04 19:32:04,1.278s,PASSED
"verifyElementPresent(findTestObject(""Product Ecommerce/Verifikasi Halaman Product Anda""), 0)",Edge Chromium 117,,,2023-10-04 19:32:04,2023-10-04 19:32:05,0.914s,PASSED
"hargaProduct = getText(findTestObject(""Object Repository/Product Ecommerce/Verifikasi product/Harga Product Ke 1""))",Edge Chromium 117,,,2023-10-04 19:32:05,2023-10-04 19:32:06,0.379s,PASSED
"harga = hargaProduct.split("" "")",Edge Chromium 117,,,2023-10-04 19:32:06,2023-10-04 19:32:06,0.002s,PASSED
"assert harga[1].replace("","", """") == hargaBaru",Edge Chromium 117,,,2023-10-04 19:32:06,2023-10-04 19:32:06,0.006s,PASSED
,,,,,,,
Test Cases/Product Ecommerce/TC-PE-004,Edge Chromium 117,user ingin melihat detail Produk,,2023-10-04 19:32:06,2023-10-04 19:32:21,15.369s,PASSED
"callTestCase(findTestCase(""Product Ecommerce/TC-PE-001""), [:], STOP_ON_FAILURE)",Edge Chromium 117,,,2023-10-04 19:32:06,2023-10-04 19:32:19,13.100s,PASSED
"mouseOver(findTestObject(""Product Ecommerce/Image Gambar produk 1""))",Edge Chromium 117,,,2023-10-04 19:32:19,2023-10-04 19:32:20,0.560s,PASSED
"click(findTestObject(""Product Ecommerce/Melihat Product""))",Edge Chromium 117,,,2023-10-04 19:32:20,2023-10-04 19:32:20,0.440s,PASSED
"verifyElementPresent(findTestObject(""Product Ecommerce/Verifikasi product/Verifikasi halaman Detail Product""), 0)",Edge Chromium 117,,,2023-10-04 19:32:20,2023-10-04 19:32:21,0.953s,PASSED
,,,,,,,
Test Cases/Product Ecommerce/TC-PE-005,Edge Chromium 117,user ingin menghapus Produk,,2023-10-04 19:32:21,2023-10-04 19:32:37,15.817s,ERROR
"callTestCase(findTestCase(""Product Ecommerce/TC-PE-001""), [:], STOP_ON_FAILURE)",Edge Chromium 117,,,2023-10-04 19:32:21,2023-10-04 19:32:34,12.763s,PASSED
"dataListOld = findWebElements(findTestObject(""Object Repository/Product Ecommerce/Verifikasi product/Jumlah Product""), 10)",Edge Chromium 117,,,2023-10-04 19:32:34,2023-10-04 19:32:35,0.356s,PASSED
"mouseOver(findTestObject(""Product Ecommerce/Image Gambar produk 1""))",Edge Chromium 117,,,2023-10-04 19:32:35,2023-10-04 19:32:35,0.553s,PASSED
"click(findTestObject(""Product Ecommerce/Hapus data Product""))",Edge Chromium 117,,,2023-10-04 19:32:35,2023-10-04 19:32:36,0.442s,PASSED
acceptAlert(),Edge Chromium 117,,,2023-10-04 19:32:36,2023-10-04 19:32:36,0.042s,PASSED
"dataListNew = findWebElements(findTestObject(""Object Repository/Product Ecommerce/Verifikasi product/Jumlah Product""), 10)",Edge Chromium 117,,,2023-10-04 19:32:36,2023-10-04 19:32:37,1.310s,PASSED
assert dataListOld > dataListNew,Edge Chromium 117,,,2023-10-04 19:32:37,2023-10-04 19:32:37,0.003s,ERROR
,,,,,,,
Test Cases/Product Ecommerce/TC-PE-006,Edge Chromium 117,user input data Valid namun cancel,,2023-10-04 19:32:37,2023-10-04 19:33:10,33.583s,PASSED
"callTestCase(findTestCase(""Product Ecommerce/TC-PE-001""), [:], STOP_ON_FAILURE)",Edge Chromium 117,,,2023-10-04 19:32:37,2023-10-04 19:32:50,12.721s,PASSED
"click(findTestObject(""Product Ecommerce/Tambahkan Produk""))",Edge Chromium 117,,,2023-10-04 19:32:50,2023-10-04 19:32:51,1.135s,PASSED
"verifyElementPresent(findTestObject(""Product Ecommerce/Tambahkan Product/Verifikasi Halaman Tambahkan Product""), 0)",Edge Chromium 117,,,2023-10-04 19:32:51,2023-10-04 19:32:52,0.568s,PASSED
"selectOptionByValue(findTestObject(""Product Ecommerce/Tambahkan Product/Pilih Katagori Produk""), ""6"", false)",Edge Chromium 117,,,2023-10-04 19:32:52,2023-10-04 19:32:52,0.708s,PASSED
"selectOptionByValue(findTestObject(""Product Ecommerce/Tambahkan Product/Pilih Sub Katagori Produk""), ""15"", false)",Edge Chromium 117,,,2023-10-04 19:32:52,2023-10-04 19:32:53,0.887s,PASSED
"setText(findTestObject(""Product Ecommerce/Tambahkan Product/Input Nama Produk""), ""Baju Koko Kids 0 - 9 tahun"")",Edge Chromium 117,,,2023-10-04 19:32:53,2023-10-04 19:32:54,0.834s,PASSED
"setText(findTestObject(""Product Ecommerce/Tambahkan Product/Input Satuan""), ""Pcs"")",Edge Chromium 117,,,2023-10-04 19:32:54,2023-10-04 19:32:55,0.781s,PASSED
"setText(findTestObject(""Product Ecommerce/Tambahkan Product/Input Berat""), ""100"")",Edge Chromium 117,,,2023-10-04 19:32:55,2023-10-04 19:32:56,0.797s,PASSED
"setText(findTestObject(""Product Ecommerce/Tambahkan Product/Input Harga Modal""), ""10000"")",Edge Chromium 117,,,2023-10-04 19:32:56,2023-10-04 19:32:57,1.125s,PASSED
"setText(findTestObject(""Product Ecommerce/Tambahkan Product/Input Harga Jual""), ""12000"")",Edge Chromium 117,,,2023-10-04 19:32:57,2023-10-04 19:32:58,0.765s,PASSED
"setText(findTestObject(""Product Ecommerce/Tambahkan Product/Input Diskon""), ""1000"")",Edge Chromium 117,,,2023-10-04 19:32:58,2023-10-04 19:32:58,0.738s,PASSED
"setText(findTestObject(""Product Ecommerce/Tambahkan Product/Input Stok Awal""), ""20"")",Edge Chromium 117,,,2023-10-04 19:32:58,2023-10-04 19:32:59,0.741s,PASSED
"setText(findTestObject(""Product Ecommerce/Tambahkan Product/Input Minimum Order""), ""1"")",Edge Chromium 117,,,2023-10-04 19:32:59,2023-10-04 19:33:00,0.819s,PASSED
"setText(findTestObject(""Product Ecommerce/Tambahkan Product/Input Cuplikan""), ""Stylish dan Nyaman! Baju Koko Kids kami cocok untuk usia 0 - 9 tahun. Terbuat dari bahan berkualitas tinggi yang lembut di kulit anak-anak, baju ini sempurna untuk berbagai acara, termasuk lebaran."")",Edge Chromium 117,,,2023-10-04 19:33:00,2023-10-04 19:33:01,0.917s,PASSED
"check(findTestObject(""Product Ecommerce/Tambahkan Product/Input Merek Pria""))",Edge Chromium 117,,,2023-10-04 19:33:01,2023-10-04 19:33:01,0.463s,PASSED
"setText(findTestObject(""Product Ecommerce/Tambahkan Product/Input Keterangan""), ""Desain Modern: Tampil modis dengan desain terkini yang cocok untuk anak-anak. Kenyamanan Sepanjang Hari: Bahan lembut dan nyaman sehingga anak-anak tetap bahagia sepanjang hari. Beragam Warna: Pilihan warna yang cerah dan menarik. Ukuran Sesuai: Tersedia dalam berbagai ukuran, mulai dari 0 hingga 9 tahun. Dapatkan tampilan yang trendi untuk si kecil dengan Baju Koko Kids kami. Pesan sekarang dan buat momen lebaran mereka lebih istimewa!"")",Edge Chromium 117,,,2023-10-04 19:33:01,2023-10-04 19:33:04,2.642s,PASSED
"setText(findTestObject(""Product Ecommerce/Tambahkan Product/Input Variasi 1 Nama Variasi""), ""Warna"")",Edge Chromium 117,,,2023-10-04 19:33:04,2023-10-04 19:33:05,1.124s,PASSED
"setText(findTestObject(""Product Ecommerce/Tambahkan Product/Input Variasi 1 Kolom 1""), ""Merah"")",Edge Chromium 117,,,2023-10-04 19:33:05,2023-10-04 19:33:06,0.944s,PASSED
"setText(findTestObject(""Product Ecommerce/Tambahkan Product/Input Variasi 1 Kolom 2""), ""Biru"")",Edge Chromium 117,,,2023-10-04 19:33:06,2023-10-04 19:33:07,0.940s,PASSED
"uploadFile(findTestObject(""Product Ecommerce/Tambahkan Product/Input File""), ""E:\Pelatihan\Xsis Academy\Baju koko kids.jpg"")",Edge Chromium 117,,,2023-10-04 19:33:07,2023-10-04 19:33:07,0.467s,PASSED
"click(findTestObject(""Product Ecommerce/Tambahkan Product/Button Cancel""))",Edge Chromium 117,,,2023-10-04 19:33:07,2023-10-04 19:33:10,2.521s,PASSED
"verifyElementPresent(findTestObject(""Product Ecommerce/Verifikasi Halaman Product Anda""), 0)",Edge Chromium 117,,,2023-10-04 19:33:10,2023-10-04 19:33:10,0.555s,PASSED
,,,,,,,
Test Cases/Product Ecommerce/TC-PE-007,Edge Chromium 117,user ingin menambahkan variasi Produk,,2023-10-04 19:33:11,2023-10-04 19:33:25,14.844s,PASSED
"callTestCase(findTestCase(""Product Ecommerce/TC-PE-001""), [:], STOP_ON_FAILURE)",Edge Chromium 117,,,2023-10-04 19:33:11,2023-10-04 19:33:23,12.282s,PASSED
"click(findTestObject(""Product Ecommerce/Tambahkan Produk""))",Edge Chromium 117,,,2023-10-04 19:33:23,2023-10-04 19:33:24,0.949s,PASSED
"click(findTestObject(""Product Ecommerce/Tambahkan Product/Input Tambah Kolom Variasi 1""))",Edge Chromium 117,,,2023-10-04 19:33:24,2023-10-04 19:33:25,0.523s,PASSED
"verifyElementPresent(findTestObject(""Product Ecommerce/Verifikasi product/Verifikasi variasi Bertambah""), 0)",Edge Chromium 117,,,2023-10-04 19:33:25,2023-10-04 19:33:25,0.457s,PASSED
,,,,,,,
Test Cases/Product Ecommerce/TC-PE-008,Edge Chromium 117,user ingin mengurangi variasi Produk,,2023-10-04 19:33:25,2023-10-04 19:33:43,17.339s,PASSED
"callTestCase(findTestCase(""Product Ecommerce/TC-PE-001""), [:], STOP_ON_FAILURE)",Edge Chromium 117,,,2023-10-04 19:33:26,2023-10-04 19:33:40,14.096s,PASSED
"click(findTestObject(""Product Ecommerce/Tambahkan Produk""))",Edge Chromium 117,,,2023-10-04 19:33:40,2023-10-04 19:33:41,1.661s,PASSED
"click(findTestObject(""Product Ecommerce/Tambahkan Product/Input Hapus Kolom Variasi 1""))",Edge Chromium 117,,,2023-10-04 19:33:41,2023-10-04 19:33:42,0.552s,PASSED
"verifyElementNotPresent(findTestObject(""Product Ecommerce/Verifikasi product/Verifikasi variasi Berkurang""), 0)",Edge Chromium 117,,,2023-10-04 19:33:42,2023-10-04 19:33:43,0.748s,PASSED
,,,,,,,
Test Cases/Product Ecommerce/TC-PE-009,Edge Chromium 117,user ingin membuat Kupon produk dengan data valid,,2023-10-04 19:33:43,2023-10-04 19:34:06,23.159s,PASSED
"callTestCase(findTestCase(""Product Ecommerce/TC-PE-001""), [:], STOP_ON_FAILURE)",Edge Chromium 117,,,2023-10-04 19:33:44,2023-10-04 19:33:58,13.843s,PASSED
"mouseOver(findTestObject(""Product Ecommerce/Image Gambar produk 1""))",Edge Chromium 117,,,2023-10-04 19:33:58,2023-10-04 19:33:58,0.550s,PASSED
"click(findTestObject(""Product Ecommerce/Tambahkan Product/Edit Data""))",Edge Chromium 117,,,2023-10-04 19:33:58,2023-10-04 19:33:59,1.040s,PASSED
"click(findTestObject(""Product Ecommerce/Kupon/Button Buat Product""))",Edge Chromium 117,,,2023-10-04 19:33:59,2023-10-04 19:34:00,0.622s,PASSED
"verifyElementPresent(findTestObject(""Product Ecommerce/Kupon/Verifikasi Halaman Voucher Product""), 0)",Edge Chromium 117,,,2023-10-04 19:34:00,2023-10-04 19:34:00,0.655s,PASSED
"setText(findTestObject(""Product Ecommerce/Kupon/Input Kode Kupon""), kodeKupon)",Edge Chromium 117,,,2023-10-04 19:34:00,2023-10-04 19:34:01,0.737s,PASSED
"setText(findTestObject(""Product Ecommerce/Kupon/Input Jumlah Kode kupon""), jumlah)",Edge Chromium 117,,,2023-10-04 19:34:01,2023-10-04 19:34:02,0.774s,PASSED
"setText(findTestObject(""Product Ecommerce/Kupon/Input Masa Berlaku""), expired)",Edge Chromium 117,,,2023-10-04 19:34:02,2023-10-04 19:34:03,0.767s,PASSED
"setText(findTestObject(""Product Ecommerce/Kupon/Input Min Order""), minOrder)",Edge Chromium 117,,,2023-10-04 19:34:03,2023-10-04 19:34:03,0.721s,PASSED
"setText(findTestObject(""Product Ecommerce/Kupon/Input Nilai Kupon""), nilai)",Edge Chromium 117,,,2023-10-04 19:34:03,2023-10-04 19:34:04,1.074s,PASSED
"click(findTestObject(""Product Ecommerce/Kupon/Button Simpan""))",Edge Chromium 117,,,2023-10-04 19:34:04,2023-10-04 19:34:05,0.475s,PASSED
